Date,Volume,Volume Weight,Open,Close,High,Low,Transactions
2022-11-09,420898.9502920287,1206.0146,1335.5,1102.6,1338.4,1070.0,317860
2022-11-10,1148907.5164675552,1236.9679,1103.1,1295.36,1350.0,1083.95,1109671
2022-11-11,977478.542338522,1261.5866,1295.6,1285.3,1309.7,1197.9,932604
2022-11-12,291684.6904787273,1262.844,1285.57,1255.14,1291.3,1235.53,455230
2022-11-13,300985.35875984404,1234.4748,1254.9,1219.43,1275.1,1198.99,459741
2022-11-14,621001.747120971,1227.0262,1219.4,1241.56,1290.9,1169.4,754182
2022-11-15,503923.0349815579,1258.3451,1241.58,1251.74,1291.7,1231.0,560894
2022-11-16,504481.7390136406,1222.401,1251.95,1215.21,1268.3,1183.97,546897
2022-11-17,391954.1501771283,1203.8929,1215.28,1199.44,1227.8,1180.0,458615
2022-11-18,309757.9672701294,1212.8005,1199.43,1210.93,1233.0,1198.01,376993
2022-11-19,169109.4536598097,1210.3343,1210.73,1216.12,1232.3,1196.27,281260
2022-11-20,362793.79779584403,1173.1585,1216.31,1140.07,1226.3,1130.2,405325
2022-11-21,755367.3864662566,1115.2661,1141.12,1106.5,1145.7,1078.61,642740
2022-11-22,643790.504481042,1110.0301,1105.68,1138.17,1142.0,1073.33,592991
2022-11-23,555787.581021225,1162.1987,1138.3,1183.52,1192.0,1126.22,676944
2022-11-24,402332.1829290971,1198.4666,1184.7,1202.81,1216.6,1179.1,517895
2022-11-25,284063.59057873196,1188.3417,1202.81,1198.66,1208.1,1170.17,446099
2022-11-26,227932.21397445493,1215.0869,1198.65,1204.81,1236.21,1195.54,404672
2022-11-27,180233.37248608787,1211.3794,1204.89,1193.3,1223.4,1188.31,323961
2022-11-28,384664.8363950776,1170.2558,1192.68,1167.24,1199.3,1149.8,509660
2022-11-29,381438.4127248735,1204.6409,1167.22,1215.97,1228.9,1157.37,560601
2022-11-30,569329.2715442928,1273.7533,1216.9,1294.77,1311.76,1212.0,615988
2022-12-01,369727.0029804472,1280.4166,1294.67,1276.48,1303.02,1262.85,518782
2022-12-02,354777.5957150883,1280.8687,1276.8,1295.63,1297.6,1265.12,600681
2022-12-03,269904.00874663936,1272.2912,1295.71,1240.91,1308.89,1236.42,578947
2022-12-04,216997.32951065904,1264.5952,1240.9,1279.68,1287.6,1240.14,413697
2022-12-05,375959.1072665578,1279.1796,1280.08,1259.27,1306.4,1246.73,579550
2022-12-06,335680.22645708156,1256.3154,1259.39,1271.19,1274.6,1241.83,506953
2022-12-07,323300.6675382719,1238.0097,1271.36,1231.56,1278.68,1215.0,443800
2022-12-08,355593.6186073823,1252.1221,1231.49,1280.33,1293.6,1221.72,469998
2022-12-09,309750.11694282666,1276.4888,1280.03,1262.95,1298.0,1255.16,359509
2022-12-10,138399.64658503947,1268.6483,1262.74,1266.45,1285.1,1259.59,268760
2022-12-11,158944.02763691326,1270.863,1266.45,1262.92,1286.1,1255.21,254271
2022-12-12,281793.03751998144,1256.6768,1263.16,1275.72,1280.3,1240.0,447346
2022-12-13,415194.4826264599,1305.8925,1276.7,1320.47,1351.05,1255.67,596464
2022-12-14,544213.2827705172,1321.7536,1320.47,1307.47,1352.7,1300.24,687785
2022-12-15,429523.2783303306,1281.369,1307.42,1266.48,1312.1,1259.37,709384
2022-12-16,612079.5326987803,1211.1358,1266.56,1166.98,1280.6,1154.46,878738
2022-12-17,270064.85810848087,1177.938,1167.7,1187.07,1190.9,1161.83,517819
2022-12-18,193544.35798745506,1183.7202,1187.17,1183.35,1197.3,1172.43,411241
2022-12-19,358684.1527174621,1177.2212,1184.2,1167.63,1196.2,1150.24,630725
2022-12-20,375676.8369753566,1206.6255,1167.59,1216.69,1232.1,1163.02,580592
2022-12-21,268401.31383859133,1211.7986,1216.79,1215.0,1223.92,1203.06,448481
2022-12-22,366263.94394983054,1205.9658,1213.7,1217.5,1240.0,1180.0,534983
2022-12-23,312269.918805175,1220.2526,1219.8,1219.93,1233.5,1209.42,458992
2022-12-24,144670.4656335761,1218.9288,1219.99,1220.5,1229.0,1213.7,268852
2022-12-25,186056.4448723738,1212.6527,1220.49,1218.37,1226.1,1193.17,344787
2022-12-26,145958.4437962025,1218.8323,1218.41,1227.58,1232.3,1209.0,281296
2022-12-27,236661.94762580557,1215.1966,1229.7,1210.94,1234.9,1199.58,410141
2022-12-28,345029.30749339977,1195.6496,1211.14,1189.23,1216.7,1180.04,484409
2022-12-29,256474.6991655343,1196.6575,1191.0,1199.73,1207.5,1186.13,467456
2022-12-30,250688.9653650183,1193.6979,1199.73,1199.15,1203.2,1180.44,374543
2022-12-31,161676.82055837166,1198.5723,1199.19,1195.26,1209.7,1190.71,263797
2023-01-01,121437.62827579904,1196.3292,1195.17,1199.92,1205.9,1190.03,258288
2023-01-02,194918.5396749865,1212.8694,1199.85,1213.69,1225.6,1192.41,342141
2023-01-03,205070.6750476259,1212.5724,1213.77,1214.21,1221.5,1204.04,339615
2023-01-04,389087.4774000837,1249.2921,1214.21,1257.5,1273.3,1212.17,521039
2023-01-05,251594.78174057283,1250.5674,1256.35,1250.88,1260.5,1239.97,399868
2023-01-06,323989.8936517031,1255.5785,1250.79,1268.84,1279.7,1234.2,463217
2023-01-07,114899.43562119517,1264.3831,1269.74,1263.94,1272.0,1260.75,212714
2023-01-08,178218.5248417312,1269.632,1263.84,1289.92,1296.0,1257.34,275953
2023-01-09,489702.6847589106,1318.9709,1289.72,1320.02,1345.87,1285.0,603028
2023-01-10,333847.1779481441,1331.0985,1320.0,1335.55,1348.19,1316.61,466768
2023-01-11,371478.1240502114,1341.9456,1335.69,1389.24,1400.0,1319.81,455777
2023-01-12,587956.3042762098,1403.8885,1389.23,1416.06,1439.1,1351.0,679048
2023-01-13,411577.34508285834,1420.5908,1416.05,1451.78,1466.0,1400.75,525665
2023-01-14,488883.52575975517,1535.8278,1451.7,1550.06,1620.2,1449.38,653113
2023-01-15,267500.37597169034,1538.1713,1550.06,1552.87,1567.4,1516.06,480826
2023-01-16,419295.0008982226,1563.0591,1552.83,1576.42,1606.75,1520.36,610216
2023-01-17,341025.40147683915,1573.6869,1576.43,1565.68,1609.3,1540.49,466583
2023-01-18,541831.5678127675,1559.0155,1565.71,1510.83,1612.66,1480.0,724565
2023-01-19,326928.15986524225,1533.4511,1510.9,1550.98,1564.61,1508.87,604983
2023-01-20,435774.7598092023,1587.1556,1550.97,1658.27,1675.0,1541.94,812737
2023-01-21,331206.2985011778,1651.4536,1658.36,1626.84,1680.0,1615.1,683192
2023-01-22,303446.5039570683,1632.0704,1626.83,1628.03,1664.42,1602.75,595775
2023-01-23,366038.7757659065,1627.6613,1628.01,1626.55,1648.56,1584.43,700164
2023-01-24,385296.18798245705,1608.4926,1626.71,1556.09,1641.72,1528.95,653770
2023-01-25,449792.2671284479,1563.0012,1556.1,1611.62,1640.92,1513.77,696741
2023-01-26,315138.7909059047,1606.8698,1612.64,1601.1,1633.55,1577.61,600741
2023-01-27,314191.7221669858,1585.2468,1601.14,1598.18,1622.32,1550.0,530145
2023-01-28,180246.13703207398,1582.5064,1598.14,1572.33,1606.99,1556.21,437668
2023-01-29,303464.8292168506,1617.3941,1572.4,1644.89,1666.1,1566.61,609019
2023-01-30,384220.81516649446,1589.1371,1644.79,1566.23,1647.73,1530.51,594862
2023-01-31,293626.20727907715,1579.8154,1566.9,1585.39,1605.6,1560.82,508355
2023-02-01,302403.3945505479,1594.0976,1585.32,1642.04,1647.85,1556.3,427942
2023-02-02,319396.15148634976,1673.921,1640.9,1643.19,1714.87,1625.86,424862
2023-02-03,221433.92966754935,1651.9113,1643.14,1663.69,1676.53,1625.0,324105
2023-02-04,126525.37176763885,1669.3028,1663.63,1666.84,1695.0,1645.33,231942
2023-02-05,138180.77648521378,1642.2822,1666.3,1629.37,1673.81,1608.91,249229
2023-02-06,158482.48537494746,1633.6964,1629.44,1615.26,1658.41,1605.0,257301
2023-02-07,202814.83814378816,1648.5992,1614.56,1671.28,1679.2,1610.97,299900
2023-02-08,202598.19437217843,1664.4731,1671.0,1650.65,1699.66,1630.33,318930
2023-02-09,283001.0325915927,1597.3431,1650.0,1545.17,1656.02,1522.11,390882
2023-02-10,258727.658408355,1529.838,1545.64,1513.04,1554.89,1491.44,352551
2023-02-11,71130.48936828008,1522.54,1513.04,1538.86,1543.65,1503.33,182016
2023-02-12,95771.44664751073,1528.8351,1538.85,1515.25,1548.2,1493.77,194601
2023-02-13,228929.57909126105,1492.1507,1515.24,1506.29,1526.64,1462.0,325412
2023-02-14,211184.57685639246,1529.9029,1506.3,1556.49,1569.43,1486.0,327189
2023-02-15,243570.6453204036,1614.0985,1556.53,1674.88,1682.6,1540.85,364795
2023-02-16,347649.59048160585,1692.2414,1674.8,1637.83,1745.73,1633.63,473422
2023-02-17,244412.1270184692,1677.5266,1637.89,1694.45,1722.07,1630.2,353249
2023-02-18,105745.53740414341,1694.6061,1694.31,1691.82,1715.15,1679.4,204070
2023-02-19,148515.12015145682,1695.8105,1691.81,1680.24,1727.0,1666.67,259498
2023-02-20,153071.63324591646,1697.4278,1680.42,1703.63,1720.02,1650.72,304028
2023-02-21,203163.33188109804,1675.8178,1703.62,1659.76,1716.82,1636.42,338221
2023-02-22,265149.38594832417,1628.7194,1659.76,1643.39,1667.14,1594.84,393020
2023-02-23,233300.38910396365,1653.9742,1643.6,1650.61,1679.7,1628.61,337199
2023-02-24,269570.1300287599,1618.3991,1650.54,1607.57,1664.9,1575.0,361243
2023-02-25,121558.68663418088,1590.3722,1608.7,1594.51,1609.4,1557.89,232087
2023-02-26,123206.11597960282,1617.1978,1594.51,1641.41,1651.6,1586.79,236083
2023-02-27,195589.00564539887,1637.6987,1641.0,1633.26,1665.29,1608.23,291711
2023-02-28,141610.85098274017,1627.3264,1633.51,1605.5,1647.76,1597.07,284042
2023-03-01,183903.55515832646,1646.9619,1605.6,1665.2,1670.6,1595.0,360860
2023-03-02,168403.22522758687,1641.9219,1665.21,1647.87,1680.4,1618.5,346250
2023-03-03,251308.071392523,1571.6247,1648.04,1569.5,1649.28,1529.9,398674
2023-03-04,39140.4281901882,1567.9619,1569.7,1566.72,1577.68,1549.0,120172
2023-03-05,74376.65666921723,1569.8923,1566.72,1564.81,1588.36,1553.5,197598
2023-03-06,121755.3401413437,1567.1401,1564.8,1565.85,1584.0,1554.8,243089
2023-03-07,185762.6147528908,1558.1843,1565.99,1561.67,1584.23,1529.22,308979
2023-03-08,184807.80245674407,1552.6442,1561.61,1532.15,1571.0,1522.73,297000
2023-03-09,328256.4379060284,1489.5971,1532.1,1437.41,1546.6,1407.0,413208
2023-03-10,470436.41261213104,1410.2234,1437.53,1430.0,1448.08,1369.79,583153
2023-03-11,326756.4668457703,1458.5716,1430.0,1483.68,1499.0,1414.5,412170
2023-03-12,253787.5751789063,1530.8701,1483.59,1592.31,1612.0,1454.2,348560
2023-03-13,445547.30747481575,1640.4047,1586.5,1681.93,1702.8,1570.4,562373
2023-03-14,507139.78805275325,1721.7685,1681.96,1705.09,1787.74,1650.45,632690
2023-03-15,377640.101658534,1669.079,1704.9,1656.8,1722.79,1613.7,547003
2023-03-16,217124.25219889858,1662.5726,1656.7,1677.24,1697.9,1635.4,387494
2023-03-17,409315.51218005095,1735.6965,1677.36,1793.66,1803.73,1666.16,624911
2023-03-18,320098.27362676716,1803.0186,1793.61,1763.69,1846.0,1747.8,479975
2023-03-19,235784.09485709574,1803.654,1763.88,1786.4,1846.77,1759.0,387425
2023-03-20,292535.8473979204,1767.2256,1786.4,1739.42,1809.1,1723.8,463337
2023-03-21,261447.56835372388,1789.5724,1732.7,1807.23,1839.99,1717.9,422170
2023-03-22,254089.02716510912,1778.184,1806.79,1739.18,1825.1,1711.1,425490
2023-03-23,226180.81221618308,1799.3045,1738.96,1817.49,1861.67,1730.5,415469
2023-03-24,247370.08828359772,1770.1257,1817.39,1751.93,1822.55,1727.1,435672
2023-03-25,99939.21259740894,1744.7535,1751.79,1743.8,1765.48,1713.2,255207
2023-03-26,106938.25649105181,1770.4932,1743.69,1775.81,1801.5,1740.3,266701
2023-03-27,168286.10564949806,1730.7206,1775.88,1716.42,1782.19,1686.5,339592
2023-03-28,170053.79574686827,1745.2086,1716.13,1773.8,1795.7,1697.53,352716
2023-03-29,176722.12213302904,1801.083,1773.82,1793.41,1827.8,1772.6,364297
2023-03-30,169723.3912642296,1792.411,1793.1,1793.75,1829.82,1762.8,348255
2023-03-31,181108.7637164341,1816.8221,1793.68,1822.01,1847.12,1779.4,310322
2023-04-01,87438.3498602553,1823.027,1822.11,1821.73,1843.0,1809.0,224981
2023-04-02,65641.28354907851,1802.687,1821.69,1795.37,1825.97,1772.5,215118
2023-04-03,196713.43109493624,1801.5086,1795.41,1810.92,1839.99,1763.0,341824
2023-04-04,213067.4715253944,1856.0304,1810.91,1871.36,1892.1,1801.7,349016
2023-04-05,197660.17464113992,1907.5694,1871.19,1909.1,1943.64,1864.9,387523
2023-04-06,128764.83472150343,1877.2559,1908.66,1873.29,1910.59,1853.0,336902
2023-04-07,72473.6103202211,1861.86,1873.28,1865.02,1883.35,1840.6,248351
2023-04-08,47742.03494333664,1864.0016,1865.02,1850.03,1880.56,1844.3,154932
2023-04-09,76008.06922588394,1847.7423,1849.83,1859.61,1874.78,1821.0,177140
2023-04-10,129719.27482892446,1879.896,1859.85,1911.23,1920.0,1846.6,231142
2023-04-11,145493.2020272822,1911.4824,1909.1,1891.82,1938.85,1881.0,261055
2023-04-12,194913.6921657508,1899.3332,1891.78,1918.91,1934.56,1852.9,315162
2023-04-13,259452.68549482976,1981.279,1918.9,2013.98,2025.3,1900.1,402446
2023-04-14,340016.47875712346,2094.6075,2014.12,2101.75,2135.8,1967.21,509454
2023-04-15,100617.0532894526,2097.5316,2101.81,2092.45,2113.55,2070.7,295755
2023-04-16,107671.16988874892,2108.4413,2089.4,2120.07,2146.5,2071.9,235811
2023-04-17,141605.87830725752,2083.5287,2119.87,2075.62,2122.02,2057.0,275336
2023-04-18,126135.28075198505,2092.586,2074.4,2104.61,2125.0,2049.48,291406
2023-04-19,261598.95189745285,1995.1524,2104.54,1934.8,2105.9,1923.33,395644
2023-04-20,173195.53842862215,1945.452,1934.63,1943.16,1983.34,1910.0,325378
2023-04-21,245576.71944679983,1888.3744,1943.22,1848.16,1956.81,1824.67,361354
2023-04-22,73295.20763584881,1863.0945,1848.21,1874.22,1889.1,1842.11,177108
2023-04-23,83948.80675800095,1858.223,1874.48,1861.9,1882.9,1835.72,182162
2023-04-24,180645.19262456242,1844.6781,1861.91,1842.17,1890.5,1805.38,288422
2023-04-25,153661.74095135994,1831.3269,1842.0,1866.23,1880.7,1801.46,260417
2023-04-26,296658.87125976954,1884.4303,1866.22,1866.72,1965.1,1785.51,347719
2023-04-27,225697.78111267192,1902.4961,1866.74,1908.92,1940.15,1861.86,318304
2023-04-28,127230.6620433616,1899.1898,1908.92,1892.53,1924.79,1875.0,230721
2023-04-29,51614.909476568726,1902.2599,1892.43,1908.96,1919.3,1884.58,146237
2023-04-30,90282.35773728488,1908.9467,1908.96,1869.58,1940.0,1866.5,188037
2023-05-01,153423.17578822415,1837.8612,1869.58,1831.41,1887.12,1805.95,279546
2023-05-02,119851.31289684892,1850.2772,1831.36,1871.26,1882.6,1823.21,253472
2023-05-03,132289.39840671045,1874.4931,1871.27,1905.88,1917.2,1843.52,263874
2023-05-04,102781.95857618017,1890.897,1906.7,1878.04,1918.7,1867.18,225270
2023-05-05,227480.75619068823,1951.9915,1878.25,1995.76,2025.0,1876.36,339082
2023-05-06,164208.7299492117,1927.6453,1995.77,1900.12,2020.0,1864.06,296207
2023-05-07,101365.50404397145,1906.8887,1900.12,1873.27,1936.6,1870.61,212271
2023-05-08,220769.3891652731,1851.5692,1874.8,1849.11,1887.3,1810.0,325252
2023-05-09,116664.99797090725,1844.9322,1849.11,1847.69,1863.3,1831.54,243471
2023-05-10,229048.8567129031,1846.2593,1847.5,1842.47,1888.97,1789.75,322845
2023-05-11,166016.99930100332,1805.508,1842.0,1795.24,1843.62,1770.71,291877
2023-05-12,182793.7034584819,1773.2951,1795.21,1809.2,1818.0,1737.76,292726
2023-05-13,64614.0948843568,1800.8203,1808.24,1795.99,1818.0,1786.44,176190
2023-05-14,60994.713410856675,1804.3078,1796.01,1800.03,1827.2,1790.49,158589
2023-05-15,147813.26196001476,1826.8904,1799.84,1816.79,1849.0,1785.52,249682
2023-05-16,110625.78106772994,1817.8103,1816.8,1824.64,1834.0,1796.63,230269
2023-05-17,116748.19202236409,1811.8179,1824.57,1823.8,1838.7,1782.95,222644
2023-05-18,102441.97258343175,1807.9201,1823.8,1800.61,1833.4,1770.88,206469
2023-05-19,78012.47522000628,1812.3352,1800.61,1812.84,1831.7,1797.08,167525
2023-05-20,46831.90171781699,1817.5269,1812.84,1819.97,1830.3,1807.26,131879
2023-05-21,41239.375703357255,1811.4828,1819.9,1805.28,1830.0,1796.68,134829
2023-05-22,77945.13592904437,1814.8425,1805.35,1817.76,1831.5,1791.93,177930
2023-05-23,107608.54292130539,1851.3729,1817.76,1854.41,1875.8,1815.35,199818
2023-05-24,121339.83211482306,1805.9972,1854.12,1799.75,1855.5,1774.56,206232
2023-05-25,105448.43122354313,1792.6994,1799.79,1805.83,1819.1,1759.45,201194
2023-05-26,84046.66865979257,1823.3772,1805.76,1828.43,1839.5,1796.3,174423
2023-05-27,36223.95553410047,1827.772,1828.26,1830.67,1839.3,1812.92,120030
2023-05-28,112813.92247153072,1870.3483,1830.53,1909.25,1925.0,1823.86,183623
2023-05-29,113263.54951264802,1902.4284,1909.01,1893.2,1930.4,1873.65,212623
2023-05-30,110584.94346287631,1904.8531,1893.18,1901.11,1919.0,1881.72,216506
2023-05-31,123361.90606470051,1870.5106,1901.1,1874.04,1908.6,1843.65,226702
2023-06-01,119601.38681839469,1864.8124,1874.6,1862.43,1892.6,1838.01,219744
2023-06-02,115367.74279382286,1891.9284,1862.33,1907.41,1914.75,1847.19,210146
2023-06-03,46467.59326699822,1899.3139,1907.44,1892.62,1909.9,1881.9,131158
2023-06-04,45160.867604950734,1900.4593,1892.62,1890.23,1917.0,1884.72,125510
2023-06-05,183284.78436412892,1833.3247,1890.22,1811.21,1891.34,1777.0,283306
2023-06-06,157098.46904012954,1845.9258,1811.9,1884.95,1898.6,1796.35,281405
2023-06-07,156749.92783788478,1854.2502,1884.93,1833.6,1898.0,1820.0,245407
2023-06-08,73987.70085487931,1846.4267,1832.43,1846.0,1862.7,1828.63,169406
2023-06-09,76869.14495339764,1840.9356,1847.5,1840.44,1856.0,1826.92,177707
2023-06-10,228439.4315024325,1758.8235,1840.47,1752.32,1846.4,1716.24,361015
2023-06-11,82177.81880174314,1754.2784,1752.32,1753.1,1779.4,1739.0,170896
2023-06-12,128071.47779512117,1737.9346,1754.7,1742.66,1760.1,1719.74,221128
2023-06-13,133797.1830454623,1741.8296,1742.69,1739.54,1768.4,1723.68,236608
2023-06-14,173130.70521430715,1694.3038,1739.51,1650.84,1751.0,1629.4,278390
2023-06-15,185251.38313732966,1646.9449,1650.84,1665.28,1680.5,1620.06,303077
2023-06-16,118788.26917489279,1686.3159,1665.17,1716.8,1730.0,1648.29,213012
2023-06-17,60145.77957944979,1736.7053,1716.71,1727.09,1773.5,1712.96,156658
2023-06-18,48218.652200229306,1730.9389,1727.15,1720.43,1749.2,1712.61,127768
2023-06-19,87817.00100608278,1724.3201,1722.0,1736.58,1752.2,1697.9,161402
2023-06-20,164526.66967645465,1759.1343,1738.8,1792.88,1797.24,1713.79,229380
2023-06-21,268726.3443529533,1847.5351,1793.6,1889.57,1903.4,1787.4,329037
2023-06-22,180305.47613884666,1899.2055,1889.46,1872.13,1934.0,1866.57,257058
2023-06-23,141996.25381945702,1897.4282,1872.13,1893.66,1938.92,1861.37,234316
2023-06-24,60954.29523938743,1885.7459,1893.74,1875.87,1907.0,1865.64,138086
2023-06-25,96376.12381373828,1902.7494,1876.7,1899.73,1930.9,1869.24,166565
2023-06-26,113936.98608294608,1872.3828,1899.8,1859.19,1909.8,1836.25,208368
2023-06-27,119215.40259062836,1884.9165,1859.19,1889.79,1913.8,1855.41,194631
2023-06-28,126270.99204640307,1850.9402,1889.77,1827.37,1891.9,1816.0,218834
2023-06-29,85790.89809426035,1853.25,1826.49,1852.11,1880.4,1826.43,176324
2023-06-30,259905.0768798941,1891.6692,1851.98,1933.57,1949.0,1823.2,328818
